,tweetId,createdAt,text,retweetCount,likeCount,isQuote,place,hashtags,userMentions,source,sourceUrl,userId,userName,userScreenName,userCreatedAt,userFollowersCount,userDescription,userVerified,userProtected,userLocation,userFriendsCount,userStatusesCount,userListedCount
,1324056810857226240,2020-11-04 18:31:58,RT @grownisdead: and that concludes the election and our president is- WHAT’S THIS ? IT’S BERNIE SANDERS WITH A STEEL CHAIR https://t.co/Wd…,26687,0,False,,,,"{'screen_name': 'grownisdead', 'name': '🙇🏻\u200d♂️', 'id': 953120601064988672, 'id_str': '953120601064988672', 'indices': [3, 15]}",Twitter for Android,http://twitter.com/download/android,1256097110383980544,worms for brain,mor2fran,2020-05-01 05:44:53,6,💞❤ @gatakus ❤💞 || ☉♏ ⬆♍ ||,False,False,limbo,96,105,1
,1324056810316324865,2020-11-04 18:31:58,Remembering all the Warren debates I had with her advocates about how she would do if she were on the ballot IS HIL… https://t.co/gpYAkAhxFp,0,0,False,,,,,Twitter for iPhone,http://twitter.com/download/iphone,269736778,gabbi,glotusflwr,2011-03-21 10:49:53,606,Gabriella ॐ 26 ◑ southern gal | latina x filipina,False,False,"Austin, TX",315,29737,9
,1324056809859096576,2020-11-04 18:31:57,RT @grownisdead: and that concludes the election and our president is- WHAT’S THIS ? IT’S BERNIE SANDERS WITH A STEEL CHAIR https://t.co/Wd…,26687,0,False,,,,"{'screen_name': 'grownisdead', 'name': '🙇🏻\u200d♂️', 'id': 953120601064988672, 'id_str': '953120601064988672', 'indices': [3, 15]}",Twitter for iPhone,http://twitter.com/download/iphone,3496636043,Fabian,FabianVRod,2015-08-31 01:07:19,94,,False,False,,66,607,0
,1324056809628409857,2020-11-04 18:31:57,RT @Marco_Teruggi: Lo que está sucediendo en las #Elecciones fue anticipado en gran parte por Bernie Sanders hace días: los primeros result…,79,0,False,,,"{'text': 'Elecciones', 'indices': [49, 60]}","{'screen_name': 'Marco_Teruggi', 'name': 'Marco Teruggi', 'id': 3106771385, 'id_str': '3106771385', 'indices': [3, 17]}",Twitter for iPhone,http://twitter.com/download/iphone,767131411765530625,Gonz,Gonz_Cer09,2016-08-20 22:49:15,32,Yeet,False,False,ASTROWORLD,89,295,0
,1324056809494048768,2020-11-04 18:31:57,"RT @Variety: Bernie Sanders a week ago: “You’re going to have a situation I suspect in states like Pennsylvania, Michigan, Wisconsin, other…",325,0,False,,,,"{'screen_name': 'Variety', 'name': 'Variety', 'id': 17525171, 'id_str': '17525171', 'indices': [3, 11]}",Twitter for Android,http://twitter.com/download/android,2178268736,𝔸𝕁 ♤,ajyp_,2013-11-06 15:16:22,124,Set me free ✈,False,False,"QC, PH",133,7794,0
,1324056809108348928,2020-11-04 18:31:57,RT @rshifman: @ToureDeTrap I believe either one of them would have been crushed. The GOP tried so hard to portray moderate Biden as Che Gue…,0,0,False,,,,"{'screen_name': 'rshifman', 'name': 'R.B. Shifman Author', 'id': 21565027, 'id_str': '21565027', 'indices': [3, 12]},{'screen_name': 'ToureDeTrap', 'name': 'Thoughts and Prayers', 'id': 914883733, 'id_str': '914883733', 'indices': [14, 26]}",Twitter Web App,https://mobile.twitter.com,186949186,🦙Undercover Llama,Llama_Strudel,2010-09-04 21:09:38,1863,He/Him. Trans Man🦞My right to exist is not a distraction. 🏳️‍🌈#TransRightsAreHumanRights,False,False,,3111,531960,97
,1324056808407863298,2020-11-04 18:31:57,RT @grownisdead: and that concludes the election and our president is- WHAT’S THIS ? IT’S BERNIE SANDERS WITH A STEEL CHAIR https://t.co/Wd…,26687,0,False,,,,"{'screen_name': 'grownisdead', 'name': '🙇🏻\u200d♂️', 'id': 953120601064988672, 'id_str': '953120601064988672', 'indices': [3, 15]}",Twitter for iPhone,http://twitter.com/download/iphone,893091868078206976,Bethany,bethany_171,2017-08-03 12:51:09,101,,False,False,"Scotland, United Kingdom",132,238,1
,1324056808403673091,2020-11-04 18:31:57,RT @DaveAlexRoberts: Bernie was prophetic.,3,0,True,,,,"{'screen_name': 'DaveAlexRoberts', 'name': 'David A. Robertson', 'id': 263183472, 'id_str': '263183472', 'indices': [3, 19]}",Twitter for Android,http://twitter.com/download/android,763193304188129281,UrbanFarmgirl17,urbnfarmgl17,2016-08-10 02:00:37,118,"Self-described little old lady soul, wanna be farm wife, dreamer, photographer. Wanna be Author! Family is everything. Tweets are my own",False,False,"Dryden, Ontario",338,4333,12
,1324056808235900929,2020-11-04 18:31:57,RT @MarkRuffalo: Bernie called it.,7732,0,True,,,,"{'screen_name': 'MarkRuffalo', 'name': 'Mark Ruffalo', 'id': 47285504, 'id_str': '47285504', 'indices': [3, 15]}",Twitter for iPhone,http://twitter.com/download/iphone,1290684635937153025,martina🍊,clementineblu3,2020-08-04 16:23:03,629,"🌻🌈tpwk🌈🌻 hi, i may be half asleep but i’m full of love 💕 ☁️✨",False,False,hurricane | she/her,827,2804,3
,1324056807569018880,2020-11-04 18:31:57,RT @grownisdead: and that concludes the election and our president is- WHAT’S THIS ? IT’S BERNIE SANDERS WITH A STEEL CHAIR https://t.co/Wd…,26687,0,False,,,,"{'screen_name': 'grownisdead', 'name': '🙇🏻\u200d♂️', 'id': 953120601064988672, 'id_str': '953120601064988672', 'indices': [3, 15]}",Twitter for iPhone,http://twitter.com/download/iphone,2936581674,𝕸𝖎𝖆 🎀,miaislamee,2014-12-20 03:29:22,148,,False,False,,111,2523,0
,1324056807153766401,2020-11-04 18:31:57,RT @Independent: Bernie Sanders makes accurate prediction of Donald Trump's election night https://t.co/juqihtuyXl,14,0,False,,,,"{'screen_name': 'Independent', 'name': 'The Independent', 'id': 16973333, 'id_str': '16973333', 'indices': [3, 15]}",Twitter Web App,https://mobile.twitter.com,1304045587621347328,Frank,Frank01DE,2020-09-10 13:14:51,18,🇩🇪 🇮🇹 🇬🇧 🇪🇺,False,False,,485,701,0
,1324056806721757185,2020-11-04 18:31:57,RT @AsaWinstanley: The fact that Joe Biden couldn't blow Trump away immediately and unambiguously shows what a terrible candidate he was.…,497,0,False,,,,"{'screen_name': 'AsaWinstanley', 'name': 'Asa Winstanley', 'id': 75033178, 'id_str': '75033178', 'indices': [3, 17]}",Twitter for iPhone,http://twitter.com/download/iphone,765929599,Robbo,Robbo686,2012-08-18 15:48:55,202,"Socialist, Humanist",False,False,Barnet,270,6704,1
,1324056806063136768,2020-11-04 18:31:57,RT @ppredictors: Bernie’s prediction on the election is spot on so far. 🤯  https://t.co/nMtwlqTd4S,46973,0,False,,,,"{'screen_name': 'ppredictors', 'name': 'Predictors', 'id': 825502175744901120, 'id_str': '825502175744901120', 'indices': [3, 15]}",Twitter for iPhone,http://twitter.com/download/iphone,2166866150,Jonah,Jonahinator,2013-10-31 16:09:23,804,oh yeah,False,False,,608,16581,4
,1324056805966811136,2020-11-04 18:31:56,RT @brittany_broski: Bernie we miss you so much ..,2476,0,False,,,,"{'screen_name': 'brittany_broski', 'name': 'brittany', 'id': 1262905431602589696, 'id_str': '1262905431602589696', 'indices': [3, 19]}",Twitter for iPhone,http://twitter.com/download/iphone,762841683478228992,✊🏼NO FREEDOM TILL WE’RE EQUAL,ghostmusturd,2016-08-09 02:43:25,82,,False,False,"Honolulu, HI",211,174253,0
,1324056804079280129,2020-11-04 18:31:56,"RT @iwant2hugposty: In all seriousness, Bernie sanders and AOC are the dream team.",1,0,False,,,,"{'screen_name': 'iwant2hugposty', 'name': '‧͙⁺˚*･༓☾ 𝓪𝓷𝓰 ☽༓･*˚', 'id': 1619204023, 'id_str': '1619204023', 'indices': [3, 18]}",Twitter for iPhone,http://twitter.com/download/iphone,910018640778379265,alexis ♡,allexiisss_,2017-09-19 05:52:06,242,18 🇲🇽                                                 yhlqmdlg,False,False,,210,23812,0
,1324056803089518593,2020-11-04 18:31:56,vote for Bernie Senate Oregon #CountEveryVote Michigan Wisconsin Dems Nevada #CountAllTheVotes Senate DeJoy WI and… https://t.co/oiB90TXpBQ,0,0,False,,,"{'text': 'CountEveryVote', 'indices': [30, 45]},{'text': 'CountAllTheVotes', 'indices': [77, 94]}",,Twitter for iPhone,http://twitter.com/download/iphone,1105946231027744769,ً vicky,pocheissues,2019-03-13 21:38:23,3111,hincha de calle y poché | she¡her,False,False,"Buenos Aires, Argentina",0,37520,18
,1324056801713688576,2020-11-04 18:31:55,RT @ppredictors: Bernie’s prediction on the election is spot on so far. 🤯  https://t.co/nMtwlqTd4S,46973,0,False,,,,"{'screen_name': 'ppredictors', 'name': 'Predictors', 'id': 825502175744901120, 'id_str': '825502175744901120', 'indices': [3, 15]}",Twitter for iPhone,http://twitter.com/download/iphone,1187102526258069504,Edsel,Itzthepretz,2019-10-23 20:32:29,18,do no harm. take no shit.,False,False,Los Angeles,50,2124,0
,1324056800929312770,2020-11-04 18:31:55,"RT @besf0rt: i hate to say it, and 1 billion ppl have already said it. but with bernie would've EASILY won",310,0,False,,,,"{'screen_name': 'besf0rt', 'name': 'Bes', 'id': 820759753945186304, 'id_str': '820759753945186304', 'indices': [3, 11]}",Twitter for iPhone,http://twitter.com/download/iphone,855643929324036096,sarah ☭,sarahtheesaint,2017-04-22 04:46:24,259,"16, she/her, leftist💖💜💙",False,False,,478,2102,2
,1324056800283512838,2020-11-04 18:31:55,"RT @People4Bernie: If you're amazed that Bernie Sanders predicted the past 12 hours, wait till you hear what he's been saying about climate…",4766,0,False,,,,"{'screen_name': 'People4Bernie', 'name': 'People for Bernie', 'id': 3141672447, 'id_str': '3141672447', 'indices': [3, 17]}",Twitter for iPhone,http://twitter.com/download/iphone,18659359,britty cent,brittyyv,2009-01-06 03:07:32,569,enthusiast ♡,False,False,"Chicago, IL",300,18060,0
,1324056800048652288,2020-11-04 18:31:55,"Mas em Icoaraci a resistência foi grande, 90% da população votou no Biden mesmo sendo o maior reduto eleitoral de B… https://t.co/oiRerpOCyJ",0,0,True,,,,,Twitter Web App,https://mobile.twitter.com,49603023,#ED50 #EDU50300,jassar_,2009-06-22 11:34:10,279,,False,False,Belém pará Brasil!,433,2647,1
,1324056798945529858,2020-11-04 18:31:55,RT @ZinZaku: and that concludes the election and our president is- WHAT’S THIS ? IT’S BERNIE SANDERS WITH A STEEL CHAIR https://t.co/pQgqEn…,42966,0,False,,,,"{'screen_name': 'ZinZaku', 'name': 'Zaku News Network', 'id': 1033314218, 'id_str': '1033314218', 'indices': [3, 11]}",Twitter for iPhone,http://twitter.com/download/iphone,806016518,Billy Fogle,BillyFogle44,2012-09-06 04:11:56,546,,False,False,"Houston, TX",840,32122,0
,1324056798253514755,2020-11-04 18:31:55,RT @luxeprogressive: Let me tell you why we’re PISSED. I’ve never seen Democrats come together and fight so hard against anything in my lif…,1041,0,False,,,,"{'screen_name': 'luxeprogressive', 'name': 'Luxe', 'id': 899039004787712001, 'id_str': '899039004787712001', 'indices': [3, 19]}",Twitter Web App,https://mobile.twitter.com,288463380,z,ChilledOnPluto,2011-04-26 22:10:38,32,"I can no longer have civil discourse with outright racists. #BlackLivesMatter 
If that’s a problem, see yourself out.",False,False,aaggg,60,1357,7
,1324056798089764864,2020-11-04 18:31:55,"RT @People4Bernie: If you're amazed that Bernie Sanders predicted the past 12 hours, wait till you hear what he's been saying about climate…",4766,0,False,,,,"{'screen_name': 'People4Bernie', 'name': 'People for Bernie', 'id': 3141672447, 'id_str': '3141672447', 'indices': [3, 17]}",Twitter for iPhone,http://twitter.com/download/iphone,3832493713,ACTH,dcx_iludo,2015-10-09 04:05:34,387,UCLA Alumni,False,False,,331,12430,0
,1324056796022099976,2020-11-04 18:31:54,RT @HELIODOPTERO: ELECCIONES USA 2020: Bernie Sanders anticipó en esta entrevista de octubre lo que está ocurriendo en las elecciones de EE…,79,0,False,,,,"{'screen_name': 'HELIODOPTERO', 'name': 'Gonzalo Guillén', 'id': 138206058, 'id_str': '138206058', 'indices': [3, 16]}",Twitter for Android,http://twitter.com/download/android,749534139355889664,ecología social 🇨🇴,ecologiasoc,2016-07-03 09:23:59,815,EN/ES.,False,False,,702,23287,4
,1324056795858538497,2020-11-04 18:31:54,"RT @cavousf5: #USA : ce scénario, Bernie Sanders l’avait prédit en octobre sur le plateau de #JimmyFallon 👇
#CàVous https://t.co/QZbrcSyATd",1,0,False,,,"{'text': 'USA', 'indices': [14, 18]},{'text': 'JimmyFallon', 'indices': [93, 105]},{'text': 'CàVous', 'indices': [108, 115]}","{'screen_name': 'cavousf5', 'name': 'C à vous / 6 À La Maison', 'id': 122966834, 'id_str': '122966834', 'indices': [3, 12]}",Twitter Web App,https://mobile.twitter.com,39731951,ΔKΔDΔK,akadak13,2009-05-13 11:30:35,423,Cheezus Crust Church,False,False,"Corse, France",1491,15161,2
,1324056795426574343,2020-11-04 18:31:54,"RT @porkestendencia: “Bernie”:
Por quienes recuerdan la predicción de Bernie Sanders antes de las #Elecciones.  https://t.co/CplOuJZ898",879,0,False,,,"{'text': 'Elecciones', 'indices': [98, 109]}","{'screen_name': 'porkestendencia', 'name': '¿Por qué es Tendencia?', 'id': 1211943538843209729, 'id_str': '1211943538843209729', 'indices': [3, 19]}",Twitter for Android,http://twitter.com/download/android,1046793763689877504,Andrés CM,Andres_CM13,2018-10-01 16:07:36,18,,False,False,"Durango, México",93,640,0
,1324056794902179840,2020-11-04 18:31:54,how people saying bernie would have won easily Honestly that mf would have lost so fast 😭,0,0,False,,,,,Twitter for iPhone,http://twitter.com/download/iphone,835116435085094913,Cave 6’5” IQ 190 ♂️♀️,dumsurfer,2017-02-24 13:17:28,137,No | Dubstep fan and upcoming producer.,False,False,Pain town,94,25442,5
,1324056794487029763,2020-11-04 18:31:54,RT @mixxpazzi: Not Bernie predicting last week exactly what just happened. https://t.co/4HykzMKpSk,852,0,False,,,,"{'screen_name': 'mixxpazzi', 'name': 'mixx🌹', 'id': 1433857099, 'id_str': '1433857099', 'indices': [3, 13]}",Twitter for Android,http://twitter.com/download/android,875227669,GQ(Querida),GostosaMN,2012-10-12 08:53:41,1577,"Men are masters of their own fate.
FC Barcelona. Arsenal FC. Bayern Munich.   #TeamLH #StillWeRise. Lewis Hamilton.  MercedesAMGF1. Roger Federer & Rafael Nadal",False,False,"Centurion, South Africa",1185,35889,10
,1324056792486338561,2020-11-04 18:31:53,RT @hannahhycho: thinking about this video of bernie sanders talking about mail-in votes https://t.co/b6WpiIlwcs,22648,0,False,,,,"{'screen_name': 'hannahhycho', 'name': 'hannah', 'id': 953121140184006656, 'id_str': '953121140184006656', 'indices': [3, 15]}",Twitter for iPhone,http://twitter.com/download/iphone,1009305981472342016,Jalynn,im_jalynn,2018-06-20 05:24:32,57,she/her,False,False,"Harrah, OK",161,607,0
,1324056792423424000,2020-11-04 18:31:53,@WonderKing82 It truly is. I listen to the progressive talk shows all day. This is what they say. It was Thom Hartm… https://t.co/f34v5ToiXb,0,0,False,,,,"{'screen_name': 'WonderKing82', 'name': '👑 Black Professor 👑', 'id': 1153603275306033152, 'id_str': '1153603275306033152', 'indices': [0, 13]}",Twitter for Android,http://twitter.com/download/android,3351017776,Ms Margo,MJ63black,2015-06-29 17:26:53,179,,False,False,,1374,25329,5
,1324056792272392195,2020-11-04 18:31:53,"@bryanjoonviews @NomikiKonst These are just excuses, unfortunately Berners sre stuck in their own bubble. Bernie co… https://t.co/4tkkLoV4FQ",0,0,False,,,,"{'screen_name': 'bryanjoonviews', 'name': 'Bryan Joon *Keep Expanding the Squad in 2022*', 'id': 114252413, 'id_str': '114252413', 'indices': [0, 15]},{'screen_name': 'NomikiKonst', 'name': 'Nomiki Konst', 'id': 16879936, 'id_str': '16879936', 'indices': [16, 28]}",Twitter for Android,http://twitter.com/download/android,919131332,Aris Teon,aristeon_89,2012-11-01 14:30:15,3162,"Democracy, social justice, fair trade. Formerly based in East Asia. #resist Trump, anti-CCP, anti-fascist https://t.co/FWmhvdoOgf , https://t.co/pkKx5fYZZL",False,False,,1976,64526,126
,1324056789696933888,2020-11-04 18:31:53,RT @JustRyCole: Bernie Sanders really called this.,5,0,False,,,,"{'screen_name': 'JustRyCole', 'name': 'Ry', 'id': 204633296, 'id_str': '204633296', 'indices': [3, 14]}",Twitter for iPhone,http://twitter.com/download/iphone,1409598318,Omar,_omarmanzano,2013-05-07 07:19:25,338,https://t.co/ScNVY4VxD2 | CSU-Chico | @mariaa_l4,False,False,"Gilroy, CA",246,17243,2
